leagueFK,seasonFK,weekStart,weekEnd,week,playerFK,PlayerPositionFK,playerTeamFK,playerStatusFK,GamesPlayed,ForcedFumbles,FumblesRecovered,FumblesTouchdowns,Completions,PassingAttempts,CompletionPercentage,PassingYards,YardsPerPassAttempt,PassingYardsPerGame,LongestPass,PassingTouchdowns,Interceptions,TotalSacks,SackYardsLost,TotalQBR,PasserRating,AdjustedQBR,RushingAttempts,RushingYards,YardsPerRushAttempt,LongRushing,Yards20PlusRushingPlays,RushingTouchdowns,RushingYardsPerGame,RushingFumbles,RushingFumblesLost,Rushing1stDowns,Receptions,ReceivingTargets,ReceivingYards,YardsPerReception,ReceivingTouchdowns,LongReception,Yards20PlusReceivingPlays,ReceivingYardsPerGame,ReceivingFumbles,ReceivingFumblesLost,ReceivingYardsAfterCatch,ReceivingFirstDowns,SoloTackles,AssistTackles,TotalTackles,Sacks,SackYards,TacklesForLoss,PassesDefended,LongInterception,InterceptionsDefense,InterceptionYards,InterceptionTouchdowns,RushingTouchdowns_duplicate,ReceivingTouchdowns_duplicate,ReturnTouchdowns,TotalTouchdowns,FieldGoals,KickExtraPoints,TotalTwoPointConversions,TotalPoints,TotalPointsPerGame,KickReturns,KickReturnYards,YardsPerKickReturn,LongKickReturn,KickReturnTouchdowns,PuntReturns,PuntReturnYards,YardsPerPuntReturn,LongPuntReturn,PuntReturnTouchdowns,PuntReturnFairCatches,FieldGoalMade,FieldGoalAttempts,FieldGoalPercentage,LongFieldGoalMade,FieldGoalsMade1_19,FieldGoalsMade20_29,FieldGoalsMade30_39,FieldGoalsMade40_49,FieldGoalsMade50Plus,FieldGoalAttempts1_19,FieldGoalAttempts20_29,FieldGoalAttempts30_39,FieldGoalAttempts40_49,FieldGoalAttempts50Plus,ExtraPointsMade,ExtraPointAttempts,ExtraPointPercentage,Punts,PuntYards,LongPunt,GrossAveragePuntYards,NetAveragePuntYards,PuntsBlocked,PuntsInside20,Touchbacks,FairCatches,PuntsReturned,PuntsReturnedYards,AveragePuntReturnYards,row_hash
28,2,2023-11-29,2023-12-06,Week 13,4372414,1,5,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,9,11,1.2,19,0,0,1,1,1,2,43,73,418,9.7,1,33,4,38,1,1,140,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26bdf1b21224e5c32b29199d4304a89
28,2,2023-11-29,2023-12-06,Week 13,3915486,7,20,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,39,50,414,10.6,0,37,4,37.6,0,0,175,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a1dfa7afa2df719b9886bf3262ccb1
28,2,2023-11-29,2023-12-06,Week 13,3121023,7,21,1,9,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,38,52,410,10.8,2,49,4,45.6,0,0,222,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69ee6d93552379209c62f661e8d3ed9
28,2,2023-11-29,2023-12-06,Week 13,4373678,1,2,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,25,30,410,16.4,2,81,8,34.2,0,0,174,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebd566d8c8a1c5dd93a4f06d29d5c068
28,2,2023-11-29,2023-12-06,Week 13,4427095,1,17,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,4,29,7.2,20,1,0,2.9,0,0,1,36,55,410,11.4,0,42,5,41,1,1,262,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb0187dd1d04ecb6ec3929509c0bbdd7
28,2,2023-11-29,2023-12-06,Week 13,16733,1,33,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,27,47,408,15.1,2,51,7,40.8,1,1,149,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f87233881828ab2c43ebd9bf8d68a5
28,2,2023-11-29,2023-12-06,Week 13,3045523,1,17,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,1,4,4,4,0,0,0.5,0,0,1,37,55,406,11,4,36,5,50.8,1,1,203,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74fa5d0b59245ff3170ba33ac165cc6b
28,2,2023-11-29,2023-12-06,Week 13,2977187,1,14,1,7,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,27,51,393,14.6,1,49,6,56.1,0,0,143,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65578feda7ea38d6fec7daa9dda52023
28,2,2023-11-29,2023-12-06,Week 13,3117251,9,25,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,193,939,4.9,65,4,11,85.4,2,2,56,48,58,389,8.1,5,35,2,35.4,1,0,345,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3d631ba14d336fd7957948b2bdd77d
28,2,2023-11-29,2023-12-06,Week 13,3932905,1,23,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,30,55,385,12.8,1,39,4,48.1,0,0,135,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70972ee2cd4d08409c3a329849c24df2
28,2,2023-11-29,2023-12-06,Week 13,2576925,7,19,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,36,51,384,10.7,1,27,5,48,0,0,142,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcb1da081d4385eae63c7b940dcb5e4
28,2,2023-11-29,2023-12-06,Week 13,4242433,1,24,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,23,39,377,16.4,1,60,7,47.1,1,1,108,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a774f0d7a2c7899f106040521f62cde
28,2,2023-11-29,2023-12-06,Week 13,4697815,9,27,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,156,559,3.6,38,1,4,50.8,0,0,28,43,46,364,8.5,1,43,6,33.1,1,1,428,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f7b10f1bdfdbc9415a47437561da3a7
28,2,2023-11-29,2023-12-06,Week 13,4036348,1,6,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,28,47,357,12.8,1,41,5,29.8,0,0,102,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3ce59968da67d817317de4a7698259
28,2,2023-11-29,2023-12-06,Week 13,3054850,9,18,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,119,457,3.8,17,0,2,57.1,0,0,27,54,61,355,6.6,1,25,3,44.4,0,0,374,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6c0dbb4f3a384ab7addc01dfa9da29
28,2,2023-11-29,2023-12-06,Week 13,4040655,1,3,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,1.3,39.6,1.2,2,5,2.5,3,0,0,0.4,0,0,0,25,42,351,14,1,41,6,29.2,0,0,152,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4af861652d276d3894afd963c07d13c0
28,2,2023-11-29,2023-12-06,Week 13,4248528,1,9,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,2,-4,-2,1,0,0,-0.5,0,0,0,21,44,351,16.7,3,77,5,43.9,0,0,91,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08e6729defedf0b12933cd0834d469f
28,2,2023-11-29,2023-12-06,Week 13,4243331,7,27,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,38,50,348,9.2,3,27,3,31.6,1,1,174,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac95d94c066c7e04adc045fcd6f46d3
28,2,2023-11-29,2023-12-06,Week 13,4428085,7,9,13,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,33,45,341,10.3,1,37,5,34.1,0,0,164,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdca376a198d858db25cee02c0e8ea8a
28,2,2023-11-29,2023-12-06,Week 13,2573401,7,14,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,32,51,332,10.4,2,33,4,30.2,0,0,129,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de87d7e2030334b0c3d1cf60bc3ce37
28,2,2023-11-29,2023-12-06,Week 13,3118892,1,12,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,20,39,332,16.6,2,37,6,33.2,1,1,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5127cd903d1918450d77606258bb54f
28,2,2023-11-29,2023-12-06,Week 13,4692590,1,19,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,17,28,330,19.4,0,58,7,27.5,1,0,38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add04235004d55d66a4639b5bcc69121
28,2,2023-11-29,2023-12-06,Week 13,4239993,1,4,1,7,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,27,51,328,12.1,2,33,3,46.9,0,0,119,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93c4566a44797ef6090e57aea0f4246
28,2,2023-11-29,2023-12-06,Week 13,15880,1,34,1,9,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,30,57,326,10.9,1,26,2,36.2,0,0,77,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a2b01e39e38d2d1515e5692843e7bc
28,2,2023-11-29,2023-12-06,Week 13,4241474,9,28,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,153,611,4,29,3,5,50.9,2,1,40,29,36,326,11.2,3,51,7,27.2,1,0,362,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d8548f482ddd14acec844a9679b41cf
28,2,2023-11-29,2023-12-06,Week 13,4427366,9,20,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,100,39.6,100,124,569,4.6,83,4,2,51.7,2,0,19,38,49,320,8.4,2,50,4,29.1,0,0,348,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44c17adea46f7849abaea060d2f9b06
28,2,2023-11-29,2023-12-06,Week 13,4045163,9,29,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,97,302,3.1,15,0,1,30.2,2,2,20,21,33,120,5.7,0,14,0,12,0,0,124,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15a7823f636d6c202fa0cae408316f8
28,2,2023-11-29,2023-12-06,Week 13,3921690,7,16,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,16,18,118,7.4,2,29,1,9.8,1,1,78,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c2be9546c2c0c2743ad078d2c29a4d
28,2,2023-11-29,2023-12-06,Week 13,4361438,7,28,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,14,118,11.8,0,29,2,11.8,0,0,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffff0207470c1c3e2a6e947c8549dfcc
28,2,2023-11-29,2023-12-06,Week 13,3917914,1,21,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,7,14,116,16.6,2,34,3,10.5,0,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473fe6e7f6b08fd3e8fdea16d6f92870
28,2,2023-11-29,2023-12-06,Week 13,4241457,9,23,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,1.9,39.6,1.3,143,598,4.2,25,7,4,54.4,1,0,30,19,27,116,6.1,0,32,1,10.5,0,0,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e1e294df6d12be36789896485f44962
28,2,2023-11-29,2023-12-06,Week 13,3843945,7,18,1,9,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,11,12,115,10.5,1,23,1,12.8,0,0,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e461f80461675059d05c940dd743739
28,2,2023-11-29,2023-12-06,Week 13,3051392,9,17,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,95.7,39.6,95.9,95,377,4,17,0,2,34.3,0,0,25,20,26,114,5.7,0,19,0,10.4,1,1,142,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c41700b2165d906054ac5921d5eb9f8
28,2,2023-11-29,2023-12-06,Week 13,3728262,1,25,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,2,23,11.5,15,0,0,2.1,0,0,2,9,11,113,12.6,0,41,2,10.3,0,0,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc9e3b8c2ae85cd3100acec82b9ada3
28,2,2023-11-29,2023-12-06,Week 13,4411193,1,2,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,4,0,0,4,0,0,0,0,0,0,13,19,113,8.7,1,43,1,10.3,0,0,67,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371aef9b1596993c265d80b641a351e1
28,2,2023-11-29,2023-12-06,Week 13,4040612,7,30,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,12,111,11.1,0,42,1,10.1,0,0,85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9523d629d19d6ac883309cf120cf2f
28,2,2023-11-29,2023-12-06,Week 13,3059722,1,30,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,13,25,108,8.3,2,18,0,21.6,0,0,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48da2744bf9c7a59c8da8dd3d79d05b5
28,2,2023-11-29,2023-12-06,Week 13,3127292,7,26,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,15,108,10.8,0,21,1,9.8,0,0,83,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b365a4859179e8b061adc655ed791ed2
28,2,2023-11-29,2023-12-06,Week 13,2574808,1,15,29,5,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,3,4,107,35.7,1,68,2,21.4,0,0,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b194408b01444db45c0ae5bbbba822
28,2,2023-11-29,2023-12-06,Week 13,4037235,1,22,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,19,105,10.5,1,31,1,9.5,0,0,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6210a95fac3d0d5a4ce3c8c214ae02a2
28,2,2023-11-29,2023-12-06,Week 13,4035886,9,3,1,7,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,73,331,4.5,34,3,0,47.3,0,0,15,14,23,103,7.4,1,23,1,14.7,1,1,102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a2caaa9e74b5ba54d2435875775cce
28,2,2023-11-29,2023-12-06,Week 13,2998565,7,11,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,6,10,102,17,1,35,2,9.3,0,0,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca49a2cd0b196f7cc21de35e44dbcec
28,2,2023-11-29,2023-12-06,Week 13,3930086,7,2,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,15,28,102,6.8,1,15,0,12.8,0,0,63,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bdedc5894a580c8d46bddf348511d77
28,2,2023-11-29,2023-12-06,Week 13,4040980,7,4,1,9,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,16,23,97,6.1,1,11,0,10.8,1,1,58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fdd62b8c89d5ed47be3eeed8b319669
28,2,2023-11-29,2023-12-06,Week 13,4258195,1,8,1,9,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,8,19,97,12.1,0,29,1,10.8,0,0,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2052f5f9e876a122ca18393e5b48d4
28,2,2023-11-29,2023-12-06,Week 13,4362523,7,11,1,6,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,6,11,91,15.2,0,43,1,15.2,0,0,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc4222ed22363ecd382ed4a942029f2b
28,2,2023-11-29,2023-12-06,Week 13,3061612,1,30,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,4,-2,-0.5,1,0,0,-0.2,0,0,0,9,12,90,10,0,14,0,11.2,1,1,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64bfcc320afbf695794dcfcd38dc08d
28,2,2023-11-29,2023-12-06,Week 13,4035538,9,8,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,93.9,39.6,92.5,133,648,4.9,75,3,9,81,2,1,35,8,13,88,11,0,19,0,11,0,0,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c8f687280bb72caf15f8639777070d
28,2,2023-11-29,2023-12-06,Week 13,4360238,9,34,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,114,341,3,16,0,1,42.6,0,0,13,10,13,88,8.8,0,27,1,11,0,0,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbbede8de220e7488f901457ef06066
28,2,2023-11-29,2023-12-06,Week 13,3052056,1,15,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,6,8,87,14.5,1,24,2,17.4,0,0,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8e27178bcf15d716cde49244d5a41e
28,2,2023-11-29,2023-12-06,Week 13,4361372,7,20,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,14,86,8.6,0,23,1,7.8,0,0,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e28f9e1313cdf5d931e9c7348b6c443
28,2,2023-11-29,2023-12-06,Week 13,2576336,9,13,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,5,30,6,11,0,0,2.5,0,0,1,12,17,85,7.1,0,13,0,7.1,0,0,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2ea9d7aba9d2845c5a42701c7983f4f
28,2,2023-11-29,2023-12-06,Week 13,4372780,7,29,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,13,16,84,6.5,3,21,1,7.6,0,0,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbbfdd439002ed42310e32e226c92425
28,2,2023-11-29,2023-12-06,Week 13,4373626,9,1,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,135,466,3.5,22,1,3,42.4,0,0,29,12,17,83,6.9,0,46,1,7.5,0,0,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f9cf47d9f199c1e7e4537d1df9d9ee
28,2,2023-11-29,2023-12-06,Week 13,3127310,7,4,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,11,14,82,7.5,2,22,1,7.5,0,0,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ab18552164dd12dd60ad9927d789c1f
28,2,2023-11-29,2023-12-06,Week 13,3128724,1,11,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,3,14,4.7,7,0,0,1.3,0,0,0,11,14,82,7.5,0,30,1,7.5,0,0,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce7c22d1889e7e7c7f2c37fad82605a
28,2,2023-11-29,2023-12-06,Week 13,4427278,1,20,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,4,34,8.5,18,0,0,3.1,1,0,2,7,11,82,11.7,0,24,1,7.5,0,0,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb7906b8b6951cee6c0eeaeeab8247ae
28,2,2023-11-29,2023-12-06,Week 13,3914397,1,1,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,8,10,80,10,2,46,1,7.3,0,0,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c0dcea7a168d18b8870971b0b24b70
28,2,2023-11-29,2023-12-06,Week 13,4250764,7,24,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,3,11,80,26.7,1,51,2,7.3,0,0,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b52b3fe9ceb23d6c418331597b3bf4
28,2,2023-11-29,2023-12-06,Week 13,3917668,10,15,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,2,0,0,0,0,0,0,0,0,0,8,10,79,9.9,0,23,1,7.2,0,0,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf4a60101a4c3150f1b13eb32b982a9
28,2,2023-11-29,2023-12-06,Week 13,4360086,7,10,1,10,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,8,13,78,9.8,1,24,1,7.8,0,0,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397d819abf0cb0193981bf2ec4668f5c
28,2,2023-11-29,2023-12-06,Week 13,4242392,7,8,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,10,11,77,7.7,1,25,1,7,0,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e43472b25c2f277dc1bc538b690f4197
28,2,2023-11-29,2023-12-06,Week 13,4239996,9,30,1,11,,,0,0,0,0,0,0,0,0,0,0,0,0,100,39.6,100,194,726,3.7,35,5,7,66,0,0,38,36,48,312,8.7,1,56,2,28.4,0,0,339,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87af3923c766c3b562209a8351fdb653
28,2,2023-11-29,2023-12-06,Week 13,4379399,9,2,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,153,731,4.8,42,4,1,60.9,1,0,36,33,39,308,9.3,2,48,4,25.7,1,1,306,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a385df14f7e465c3ffbe7c68a9b85ba8
28,2,2023-11-29,2023-12-06,Week 13,4036131,7,26,1,12,,,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,,0,0,0,0,0,0,0,0,0,0,22,28,304,13.8,0,51,5,25.3,0,0,140,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef9c90ca0f03f9cfa579f38a789ec9b
